repo_sha_id,ecosystem,package_name,repository_url,versions_count,first_release_published_at,latest_release_published_at,created_at,updated_at,downloads,dependent_repos_count,dependent_packages_count,stargazers_count,forks_count,average_ranking,dependent_packages_url,dependent_repos_url,package_id,sha_id,owner,treated,private_owned,record_id,scores,match_id
cd742aef22c20f76d28a195b04d46ed8b2a3926e015aa76aef5814fefd6af862,clojars,com.fbiasin/kibit,https://github.com/jonase/kibit,1.0,2020-02-09T18:48:02.000Z,2020-02-09T18:48:02.000Z,2022-07-19 14:08:23.854,2026-01-10 17:30:08.882,96.18834080717488,25.78996767129002,7.884033788716237,1.548649494212118,4.593805402023151,27.200959432683284,,,,cd742aef22c20f76d28a195b04d46ed8b2a3926e015aa76aef5814fefd6af862,jonase,0,0,158108,0.9017208306912462,38
ee0443084fae3548ee43027496b427a30f868222b9368a3f63ccdb02b4166a18,homebrew,pacparser,https://github.com/manugarg/pacparser,7.0,2022-04-12T16:53:48.531Z,2025-12-02T12:19:44.730Z,2022-04-12 16:53:48.520,2026-01-20 00:26:06.431,75.5945796460177,29.484165398976632,19.457889641819943,23.700221238938052,17.228982300884958,33.093167645327455,,,,ee0443084fae3548ee43027496b427a30f868222b9368a3f63ccdb02b4166a18,manugarg,0,0,171194,0.904040138706632,39
473c46fe16dd0a23808f9877fc8fb37bcace71ba0f780a1682f9216c85fcdca1,pypi,pycmssw,https://github.com/cms-sw/cmssw,1.0,2017-08-10T09:53:39.000Z,2017-08-10T09:53:39.000Z,2022-04-10 12:10:45.581,2026-01-09 14:46:58.594,83.8555068654382,22.23893976550684,7.377175419682736,2.0220544689318625,0.09100528264937895,23.116936360441805,,,,473c46fe16dd0a23808f9877fc8fb37bcace71ba0f780a1682f9216c85fcdca1,cms-sw,0,0,144828,0.9051509479230146,40
be851114e69b609240f7767187c80406b3db249b8856f59e075eba6a29909c00,clojars,cljsjs/simplebar,https://github.com/Grsmto/simplebar,1.0,2020-02-09T17:47:51.000Z,2020-02-09T17:47:51.000Z,2022-07-19 14:04:37.829,2026-01-11 12:05:20.037,96.18834080717488,25.78996767129002,7.884033788716237,0.6205026592971113,3.1546563770987595,26.727500260715402,,,,be851114e69b609240f7767187c80406b3db249b8856f59e075eba6a29909c00,Grsmto,0,0,89960,0.9054062250827813,41
0f80117ed7b18073265574645fd2dc4d23ba09245c4cdd84765988ca1f16d1ee,clojars,com.samroberton/http-kit,https://github.com/http-kit/http-kit,1.0,2020-02-09T20:04:48.000Z,2020-02-09T20:04:48.000Z,2022-07-19 14:11:06.312,2026-02-04 23:14:43.288,95.27062258838252,25.78996767129002,7.884033788716237,1.1732193137970592,3.4101574721034518,26.705600166857856,,,,0f80117ed7b18073265574645fd2dc4d23ba09245c4cdd84765988ca1f16d1ee,http-kit,0,0,149582,0.9058567754682868,42
49da730a1eba817d4cbcc4a957ecef67ba8815bbeda35bf0faf49903ed5a4559,clojars,cljsjs/react-relay,https://github.com/cljsjs/packages,2.0,2020-02-09T17:44:56.000Z,2020-02-09T17:44:55.000Z,2022-07-19 15:16:51.673,2026-02-01 00:23:59.489,82.9127124830535,25.78996767129002,7.884033788716237,2.8939409740327457,0.5110021900093857,23.998331421420378,,,,49da730a1eba817d4cbcc4a957ecef67ba8815bbeda35bf0faf49903ed5a4559,cljsjs,0,0,144310,0.9059422655527932,43
ec279744f74573ec5acb2280111e5aa9fc1e4a56852b994f35ecb5967ca4ef74,homebrew,helib,https://github.com/homenc/HElib,3.0,2022-04-12T16:46:15.681Z,2023-08-08T22:50:03.738Z,2022-04-12 16:46:15.669,2026-01-15 15:20:15.633,84.31609108731715,50.73141305987031,18.98657819333434,8.29437490574574,3.5439601870004522,33.1744834866536,,,,ec279744f74573ec5acb2280111e5aa9fc1e4a56852b994f35ecb5967ca4ef74,homenc,0,0,149178,0.9059797175102986,44
71352084354b694ba471044704bf1012ec2ae6476bbb949cae67e06f61e8caf1,homebrew,clblast,https://github.com/CNugteren/CLBlast,6.0,2022-04-12T16:41:57.338Z,2024-06-14T20:12:46.276Z,2022-04-12 16:41:57.327,2025-12-24 12:52:03.466,75.8709093651033,50.73141305987031,18.98657819333434,19.816015683908912,13.059870306137839,35.69295732167094,,,,71352084354b694ba471044704bf1012ec2ae6476bbb949cae67e06f61e8caf1,CNugteren,0,0,61484,0.9061479837424273,45
e076a5eb0388b2d3ea9d870a6356ed2217416ff0ede3da9a45f66306983cb728,rubygems,option_parser,https://github.com/ruby/ruby,1.0,2020-05-26T13:26:10.746Z,2020-05-26T13:26:10.746Z,2022-04-06 06:18:32.275,2026-01-19 10:09:42.817,96.30086030503287,46.781949801970555,15.705942029816185,0.031523502203779384,0.05444968562470984,31.774945064929618,,,,e076a5eb0388b2d3ea9d870a6356ed2217416ff0ede3da9a45f66306983cb728,ruby,0,0,53208,0.9069383196235664,46
50a5373ebba76fa22094d109ae2821761e746f894c3b27feb91cd39b0027c30d,rubygems,ta_by_star,https://github.com/radar/by_star,2.0,2022-06-27T16:45:12.446Z,2023-07-24T09:50:56.498Z,2022-06-27 16:50:38.588,2026-01-06 19:04:04.492,98.41872994039431,46.77900045850527,15.705524988537366,1.7961944062356718,2.919532324621733,33.123796423658874,,,,50a5373ebba76fa22094d109ae2821761e746f894c3b27feb91cd39b0027c30d,radar,0,0,30273,0.9073735936005213,47
bfe2ad775a18392028b0b879fe92513f2a083715bc076056af8ec69005bf9b2b,rubygems,klise,https://github.com/piharpi/jekyll-klise,1.0,2020-08-29T05:12:54.363Z,2020-08-29T05:12:54.363Z,2022-04-06 02:39:34.005,2026-01-24 11:08:29.077,95.11481569506219,21.785215073539817,15.61997781751511,2.099389988569359,1.5125793637320477,27.226395587683704,,,,bfe2ad775a18392028b0b879fe92513f2a083715bc076056af8ec69005bf9b2b,piharpi,0,0,165247,0.9077470311438682,48
70e90a7573d5076600825d04ed59b0c2f21ce971cd014a448f26c7ecd3ca242d,homebrew,zlog,https://github.com/HardySimpson/zlog,4.0,2022-04-12T16:59:38.655Z,2024-08-07T08:21:47.106Z,2022-04-12 16:59:38.642,2026-02-04 07:11:03.201,78.52510933494194,50.73141305987031,18.98657819333434,11.581963504750414,4.237671542753732,32.812547127130145,,,,70e90a7573d5076600825d04ed59b0c2f21ce971cd014a448f26c7ecd3ca242d,HardySimpson,0,0,118949,0.9077593991515327,49
cc43fd38ab78f1ff285339aa62561dcb4ff97daa7dfc2180277685a8ed6d741e,homebrew,encfs,https://github.com/vgough/encfs,1.0,2022-04-12T16:43:41.328Z,2022-04-12T16:43:41.328Z,2022-04-12 16:43:41.317,2026-01-04 10:33:38.955,92.17245709501883,18.015629360870776,19.39715322355568,11.464435146443515,9.541079648486539,30.118150894875065,,,,cc43fd38ab78f1ff285339aa62561dcb4ff97daa7dfc2180277685a8ed6d741e,vgough,0,0,199047,0.907789960160791,50
46b3df917ad4b67e6fadce7c72e0308b278efb030833f4507dd2a8263b8fb86e,rubygems,sorcery-mfa,https://github.com/sorcery/sorcery,1.0,2020-07-08T04:33:05.211Z,2020-07-08T04:33:05.211Z,2022-04-06 11:08:59.053,2026-02-12 13:00:41.200,96.94161207306658,46.781949801970555,15.705942029816185,1.287893116907681,1.6650140709450745,32.476482218541214,,,,46b3df917ad4b67e6fadce7c72e0308b278efb030833f4507dd2a8263b8fb86e,Sorcery,0,0,75310,0.9080803920416121,51
a2195cc0968ed23189ebce92f43f23b92bf0e8c8b6512bc8eec662a83202090d,rubygems,tinyspline,https://github.com/msteinbeck/tinyspline,6.0,2022-06-27T09:14:10.190Z,2023-02-03T22:51:49.781Z,2022-06-27 09:21:10.679,2026-02-12 13:00:47.428,95.99037138927098,46.77900045850527,15.705524988537366,1.850641907381935,1.9234296194406235,32.44979367262724,,,,a2195cc0968ed23189ebce92f43f23b92bf0e8c8b6512bc8eec662a83202090d,msteinbeck,0,0,176907,0.9082692147795569,52
e261b0184d17b3b5c648b2383983dec079939214ebebb031ce104e854f3516ae,clojars,lambdaisland/jbox2d-testbed,https://github.com/jbox2d/jbox2d,1.0,2021-02-07T09:22:23.000Z,2021-02-07T09:22:23.000Z,2022-07-19 14:29:41.849,2026-01-15 07:22:11.668,93.70633016998644,25.78996767129002,7.884033788716237,2.4663677130044843,4.0358744394618835,26.776514756491814,,,,e261b0184d17b3b5c648b2383983dec079939214ebebb031ce104e854f3516ae,jbox2d,0,0,156933,0.9082976604863628,53
